year,month,district,police_division,crime_type,crime_count,risk_zone,trend
2023,4,Nuwara Eliya,Nuwaraeliya Main,Mischief > 50k,0,Low,Stable
2023,5,Nuwara Eliya,Nuwaraeliya Main,Mischief > 50k,1,Medium,Stable
2023,6,Nuwara Eliya,Nuwaraeliya Main,Mischief > 50k,0,Low,Decreasing
2023,7,Nuwara Eliya,Nuwaraeliya Main,Mischief > 50k,1,Medium,Stable
2023,8,Nuwara Eliya,Nuwaraeliya Main,Mischief > 50k,0,Low,Decreasing
2023,9,Nuwara Eliya,Nuwaraeliya Main,Mischief > 50k,0,Low,Stable
2023,10,Nuwara Eliya,Nuwaraeliya Main,Mischief > 50k,0,Low,Stable
2023,11,Nuwara Eliya,Nuwaraeliya Main,Mischief > 50k,1,Medium,Stable
2023,12,Nuwara Eliya,Nuwaraeliya Main,Mischief > 50k,1,Medium,Stable
2023,1,Nuwara Eliya,Nuwaraeliya Main,Murder,1,Medium,Stable
2023,2,Nuwara Eliya,Nuwaraeliya Main,Murder,1,Medium,Stable
2023,3,Nuwara Eliya,Nuwaraeliya Main,Murder,2,High,Increasing
2023,4,Nuwara Eliya,Nuwaraeliya Main,Murder,1,Medium,Decreasing
2023,5,Nuwara Eliya,Nuwaraeliya Main,Murder,2,High,Increasing
2023,6,Nuwara Eliya,Nuwaraeliya Main,Murder,1,Medium,Decreasing
2023,7,Nuwara Eliya,Nuwaraeliya Main,Murder,2,High,Increasing
2023,8,Nuwara Eliya,Nuwaraeliya Main,Murder,1,Medium,Decreasing
2023,9,Nuwara Eliya,Nuwaraeliya Main,Murder,1,Medium,Stable
2023,10,Nuwara Eliya,Nuwaraeliya Main,Murder,1,Medium,Stable
2023,11,Nuwara Eliya,Nuwaraeliya Main,Murder,1,Medium,Stable
2023,12,Nuwara Eliya,Nuwaraeliya Main,Murder,2,High,Increasing
2023,1,Nuwara Eliya,Nuwaraeliya Main,Narcotic Drugs,0,Low,Stable
2023,2,Nuwara Eliya,Nuwaraeliya Main,Narcotic Drugs,0,Low,Stable
2023,3,Nuwara Eliya,Nuwaraeliya Main,Narcotic Drugs,0,Low,Stable
2023,4,Nuwara Eliya,Nuwaraeliya Main,Narcotic Drugs,0,Low,Stable
2023,5,Nuwara Eliya,Nuwaraeliya Main,Narcotic Drugs,0,Low,Stable
2023,6,Nuwara Eliya,Nuwaraeliya Main,Narcotic Drugs,0,Low,Stable
2023,7,Nuwara Eliya,Nuwaraeliya Main,Narcotic Drugs,0,Low,Stable
2023,8,Nuwara Eliya,Nuwaraeliya Main,Narcotic Drugs,0,Low,Stable
2023,9,Nuwara Eliya,Nuwaraeliya Main,Narcotic Drugs,0,Low,Stable
2023,10,Nuwara Eliya,Nuwaraeliya Main,Narcotic Drugs,0,Low,Stable
2023,11,Nuwara Eliya,Nuwaraeliya Main,Narcotic Drugs,0,Low,Stable
2023,12,Nuwara Eliya,Nuwaraeliya Main,Narcotic Drugs,1,Medium,Stable
2023,1,Nuwara Eliya,Nuwaraeliya Main,Obstructing Police,0,Low,Stable
2023,2,Nuwara Eliya,Nuwaraeliya Main,Obstructing Police,0,Low,Stable
2023,3,Nuwara Eliya,Nuwaraeliya Main,Obstructing Police,0,Low,Stable
2023,4,Nuwara Eliya,Nuwaraeliya Main,Obstructing Police,0,Low,Stable
2023,5,Nuwara Eliya,Nuwaraeliya Main,Obstructing Police,0,Low,Stable
2023,6,Nuwara Eliya,Nuwaraeliya Main,Obstructing Police,0,Low,Stable
2023,7,Nuwara Eliya,Nuwaraeliya Main,Obstructing Police,0,Low,Stable
2023,8,Nuwara Eliya,Nuwaraeliya Main,Obstructing Police,0,Low,Stable
2023,9,Nuwara Eliya,Nuwaraeliya Main,Obstructing Police,1,Medium,Stable
2023,10,Nuwara Eliya,Nuwaraeliya Main,Obstructing Police,0,Low,Decreasing
2023,11,Nuwara Eliya,Nuwaraeliya Main,Obstructing Police,1,Medium,Stable
2023,12,Nuwara Eliya,Nuwaraeliya Main,Obstructing Police,1,Medium,Stable
2023,1,Nuwara Eliya,Nuwaraeliya Main,Offences Against The State,0,Low,Stable
2023,2,Nuwara Eliya,Nuwaraeliya Main,Offences Against The State,0,Low,Stable
2023,3,Nuwara Eliya,Nuwaraeliya Main,Offences Against The State,0,Low,Stable
2023,4,Nuwara Eliya,Nuwaraeliya Main,Offences Against The State,0,Low,Stable
2023,5,Nuwara Eliya,Nuwaraeliya Main,Offences Against The State,0,Low,Stable
2023,6,Nuwara Eliya,Nuwaraeliya Main,Offences Against The State,0,Low,Stable
2023,7,Nuwara Eliya,Nuwaraeliya Main,Offences Against The State,0,Low,Stable
2023,8,Nuwara Eliya,Nuwaraeliya Main,Offences Against The State,0,Low,Stable
2023,9,Nuwara Eliya,Nuwaraeliya Main,Offences Against The State,0,Low,Stable
2023,10,Nuwara Eliya,Nuwaraeliya Main,Offences Against The State,0,Low,Stable
2023,11,Nuwara Eliya,Nuwaraeliya Main,Offences Against The State,0,Low,Stable
2023,12,Nuwara Eliya,Nuwaraeliya Main,Offences Against The State,0,Low,Stable
2023,1,Nuwara Eliya,Nuwaraeliya Main,Offensive Weapons Act,0,Low,Stable
2023,2,Nuwara Eliya,Nuwaraeliya Main,Offensive Weapons Act,0,Low,Stable
2023,3,Nuwara Eliya,Nuwaraeliya Main,Offensive Weapons Act,0,Low,Stable
2023,4,Nuwara Eliya,Nuwaraeliya Main,Offensive Weapons Act,0,Low,Stable
2023,5,Nuwara Eliya,Nuwaraeliya Main,Offensive Weapons Act,0,Low,Stable
2023,6,Nuwara Eliya,Nuwaraeliya Main,Offensive Weapons Act,0,Low,Stable
2023,7,Nuwara Eliya,Nuwaraeliya Main,Offensive Weapons Act,0,Low,Stable
2023,8,Nuwara Eliya,Nuwaraeliya Main,Offensive Weapons Act,0,Low,Stable
2023,9,Nuwara Eliya,Nuwaraeliya Main,Offensive Weapons Act,0,Low,Stable
2023,10,Nuwara Eliya,Nuwaraeliya Main,Offensive Weapons Act,0,Low,Stable
2023,11,Nuwara Eliya,Nuwaraeliya Main,Offensive Weapons Act,0,Low,Stable
2023,12,Nuwara Eliya,Nuwaraeliya Main,Offensive Weapons Act,0,Low,Stable
2023,1,Nuwara Eliya,Nuwaraeliya Main,Property Theft > 50k,5,High,Stable
2023,2,Nuwara Eliya,Nuwaraeliya Main,Property Theft > 50k,5,High,Stable
2023,3,Nuwara Eliya,Nuwaraeliya Main,Property Theft > 50k,7,High,Increasing
2023,4,Nuwara Eliya,Nuwaraeliya Main,Property Theft > 50k,5,High,Decreasing
2023,5,Nuwara Eliya,Nuwaraeliya Main,Property Theft > 50k,8,High,Increasing
2023,6,Nuwara Eliya,Nuwaraeliya Main,Property Theft > 50k,7,High,Decreasing
2023,7,Nuwara Eliya,Nuwaraeliya Main,Property Theft > 50k,8,High,Increasing
2023,8,Nuwara Eliya,Nuwaraeliya Main,Property Theft > 50k,8,High,Stable
2023,9,Nuwara Eliya,Nuwaraeliya Main,Property Theft > 50k,5,High,Decreasing
2023,10,Nuwara Eliya,Nuwaraeliya Main,Property Theft > 50k,5,High,Stable
2023,11,Nuwara Eliya,Nuwaraeliya Main,Property Theft > 50k,7,High,Increasing
2023,12,Nuwara Eliya,Nuwaraeliya Main,Property Theft > 50k,7,High,Stable
2023,1,Nuwara Eliya,Nuwaraeliya Main,Rape (Adult),0,Low,Stable
2023,2,Nuwara Eliya,Nuwaraeliya Main,Rape (Adult),0,Low,Stable
2023,3,Nuwara Eliya,Nuwaraeliya Main,Rape (Adult),1,Medium,Stable
2023,4,Nuwara Eliya,Nuwaraeliya Main,Rape (Adult),1,Medium,Stable
2023,5,Nuwara Eliya,Nuwaraeliya Main,Rape (Adult),1,Medium,Stable
2023,6,Nuwara Eliya,Nuwaraeliya Main,Rape (Adult),0,Low,Decreasing
2023,7,Nuwara Eliya,Nuwaraeliya Main,Rape (Adult),1,Medium,Stable
2023,8,Nuwara Eliya,Nuwaraeliya Main,Rape (Adult),1,Medium,Stable
2023,9,Nuwara Eliya,Nuwaraeliya Main,Rape (Adult),1,Medium,Stable
2023,10,Nuwara Eliya,Nuwaraeliya Main,Rape (Adult),0,Low,Decreasing
2023,11,Nuwara Eliya,Nuwaraeliya Main,Rape (Adult),1,Medium,Stable
2023,12,Nuwara Eliya,Nuwaraeliya Main,Rape (Adult),1,Medium,Stable
2023,1,Nuwara Eliya,Nuwaraeliya Main,Robbery,1,Medium,Stable
2023,2,Nuwara Eliya,Nuwaraeliya Main,Robbery,1,Medium,Stable
2023,3,Nuwara Eliya,Nuwaraeliya Main,Robbery,1,Medium,Stable
2023,4,Nuwara Eliya,Nuwaraeliya Main,Robbery,1,Medium,Stable
2023,5,Nuwara Eliya,Nuwaraeliya Main,Robbery,2,High,Increasing
2023,6,Nuwara Eliya,Nuwaraeliya Main,Robbery,2,High,Stable
2023,7,Nuwara Eliya,Nuwaraeliya Main,Robbery,1,Medium,Decreasing
2023,8,Nuwara Eliya,Nuwaraeliya Main,Robbery,1,Medium,Stable
2023,9,Nuwara Eliya,Nuwaraeliya Main,Robbery,2,High,Increasing
2023,10,Nuwara Eliya,Nuwaraeliya Main,Robbery,1,Medium,Decreasing
2023,11,Nuwara Eliya,Nuwaraeliya Main,Robbery,2,High,Increasing
2023,12,Nuwara Eliya,Nuwaraeliya Main,Robbery,2,High,Stable
2023,1,Nuwara Eliya,Nuwaraeliya Main,Sexual Exploitation Of Children,0,Low,Stable
2023,2,Nuwara Eliya,Nuwaraeliya Main,Sexual Exploitation Of Children,0,Low,Stable
2023,3,Nuwara Eliya,Nuwaraeliya Main,Sexual Exploitation Of Children,0,Low,Stable
2023,4,Nuwara Eliya,Nuwaraeliya Main,Sexual Exploitation Of Children,0,Low,Stable
2023,5,Nuwara Eliya,Nuwaraeliya Main,Sexual Exploitation Of Children,0,Low,Stable
2023,6,Nuwara Eliya,Nuwaraeliya Main,Sexual Exploitation Of Children,0,Low,Stable
2023,7,Nuwara Eliya,Nuwaraeliya Main,Sexual Exploitation Of Children,0,Low,Stable
2023,8,Nuwara Eliya,Nuwaraeliya Main,Sexual Exploitation Of Children,0,Low,Stable
2023,9,Nuwara Eliya,Nuwaraeliya Main,Sexual Exploitation Of Children,0,Low,Stable
2023,10,Nuwara Eliya,Nuwaraeliya Main,Sexual Exploitation Of Children,0,Low,Stable
2023,11,Nuwara Eliya,Nuwaraeliya Main,Sexual Exploitation Of Children,0,Low,Stable
2023,12,Nuwara Eliya,Nuwaraeliya Main,Sexual Exploitation Of Children,0,Low,Stable
2023,1,Nuwara Eliya,Nuwaraeliya Main,Statutory Rape (Consensual),0,Low,Stable
2023,2,Nuwara Eliya,Nuwaraeliya Main,Statutory Rape (Consensual),0,Low,Stable
2023,3,Nuwara Eliya,Nuwaraeliya Main,Statutory Rape (Consensual),0,Low,Stable
2023,4,Nuwara Eliya,Nuwaraeliya Main,Statutory Rape (Consensual),1,Medium,Stable
2023,5,Nuwara Eliya,Nuwaraeliya Main,Statutory Rape (Consensual),2,High,Increasing
2023,6,Nuwara Eliya,Nuwaraeliya Main,Statutory Rape (Consensual),2,High,Stable
2023,7,Nuwara Eliya,Nuwaraeliya Main,Statutory Rape (Consensual),2,High,Stable
2023,8,Nuwara Eliya,Nuwaraeliya Main,Statutory Rape (Consensual),0,Low,Decreasing
2023,9,Nuwara Eliya,Nuwaraeliya Main,Statutory Rape (Consensual),1,Medium,Stable
2023,10,Nuwara Eliya,Nuwaraeliya Main,Statutory Rape (Consensual),1,Medium,Stable
2023,11,Nuwara Eliya,Nuwaraeliya Main,Statutory Rape (Consensual),2,High,Increasing
2023,12,Nuwara Eliya,Nuwaraeliya Main,Statutory Rape (Consensual),2,High,Stable
2023,1,Nuwara Eliya,Nuwaraeliya Main,Statutory Rape (Non-consensual),1,Medium,Stable
2023,2,Nuwara Eliya,Nuwaraeliya Main,Statutory Rape (Non-consensual),0,Low,Decreasing
2023,3,Nuwara Eliya,Nuwaraeliya Main,Statutory Rape (Non-consensual),0,Low,Stable
2023,4,Nuwara Eliya,Nuwaraeliya Main,Statutory Rape (Non-consensual),1,Medium,Stable
2023,5,Nuwara Eliya,Nuwaraeliya Main,Statutory Rape (Non-consensual),1,Medium,Stable
2023,6,Nuwara Eliya,Nuwaraeliya Main,Statutory Rape (Non-consensual),1,Medium,Stable
2023,7,Nuwara Eliya,Nuwaraeliya Main,Statutory Rape (Non-consensual),1,Medium,Stable
2023,8,Nuwara Eliya,Nuwaraeliya Main,Statutory Rape (Non-consensual),1,Medium,Stable
2023,9,Nuwara Eliya,Nuwaraeliya Main,Statutory Rape (Non-consensual),1,Medium,Stable
2023,10,Nuwara Eliya,Nuwaraeliya Main,Statutory Rape (Non-consensual),1,Medium,Stable
2023,11,Nuwara Eliya,Nuwaraeliya Main,Statutory Rape (Non-consensual),1,Medium,Stable
2023,12,Nuwara Eliya,Nuwaraeliya Main,Statutory Rape (Non-consensual),1,Medium,Stable
2023,1,Nuwara Eliya,Nuwaraeliya Main,Unlawful Assembly/ Riot,0,Low,Stable
2023,2,Nuwara Eliya,Nuwaraeliya Main,Unlawful Assembly/ Riot,0,Low,Stable
2023,3,Nuwara Eliya,Nuwaraeliya Main,Unlawful Assembly/ Riot,0,Low,Stable
2023,4,Nuwara Eliya,Nuwaraeliya Main,Unlawful Assembly/ Riot,0,Low,Stable
2023,5,Nuwara Eliya,Nuwaraeliya Main,Unlawful Assembly/ Riot,0,Low,Stable
2023,6,Nuwara Eliya,Nuwaraeliya Main,Unlawful Assembly/ Riot,0,Low,Stable
2023,7,Nuwara Eliya,Nuwaraeliya Main,Unlawful Assembly/ Riot,0,Low,Stable
2023,8,Nuwara Eliya,Nuwaraeliya Main,Unlawful Assembly/ Riot,0,Low,Stable
2023,9,Nuwara Eliya,Nuwaraeliya Main,Unlawful Assembly/ Riot,0,Low,Stable
2023,10,Nuwara Eliya,Nuwaraeliya Main,Unlawful Assembly/ Riot,0,Low,Stable
2023,11,Nuwara Eliya,Nuwaraeliya Main,Unlawful Assembly/ Riot,0,Low,Stable
2023,12,Nuwara Eliya,Nuwaraeliya Main,Unlawful Assembly/ Riot,0,Low,Stable
2023,1,Polonnaruwa,Polonnaruwa Main,Abduction,1,Medium,Stable
2023,2,Polonnaruwa,Polonnaruwa Main,Abduction,1,Medium,Stable
2023,3,Polonnaruwa,Polonnaruwa Main,Abduction,1,Medium,Stable
2023,4,Polonnaruwa,Polonnaruwa Main,Abduction,1,Medium,Stable
2023,5,Polonnaruwa,Polonnaruwa Main,Abduction,2,High,Increasing
2023,6,Polonnaruwa,Polonnaruwa Main,Abduction,3,High,Increasing
2023,7,Polonnaruwa,Polonnaruwa Main,Abduction,2,High,Decreasing
2023,8,Polonnaruwa,Polonnaruwa Main,Abduction,3,High,Increasing
2023,9,Polonnaruwa,Polonnaruwa Main,Abduction,3,High,Stable
2023,10,Polonnaruwa,Polonnaruwa Main,Abduction,3,High,Stable
2023,11,Polonnaruwa,Polonnaruwa Main,Abduction,2,High,Decreasing
2023,12,Polonnaruwa,Polonnaruwa Main,Abduction,3,High,Increasing
2023,1,Polonnaruwa,Polonnaruwa Main,Agriculture Theft > 50k,0,Low,Stable
2023,2,Polonnaruwa,Polonnaruwa Main,Agriculture Theft > 50k,0,Low,Stable
2023,3,Polonnaruwa,Polonnaruwa Main,Agriculture Theft > 50k,0,Low,Stable
2023,4,Polonnaruwa,Polonnaruwa Main,Agriculture Theft > 50k,0,Low,Stable
2023,5,Polonnaruwa,Polonnaruwa Main,Agriculture Theft > 50k,0,Low,Stable
2023,6,Polonnaruwa,Polonnaruwa Main,Agriculture Theft > 50k,0,Low,Stable
2023,7,Polonnaruwa,Polonnaruwa Main,Agriculture Theft > 50k,0,Low,Stable
2023,8,Polonnaruwa,Polonnaruwa Main,Agriculture Theft > 50k,0,Low,Stable
2023,9,Polonnaruwa,Polonnaruwa Main,Agriculture Theft > 50k,0,Low,Stable
2023,10,Polonnaruwa,Polonnaruwa Main,Agriculture Theft > 50k,0,Low,Stable
2023,11,Polonnaruwa,Polonnaruwa Main,Agriculture Theft > 50k,0,Low,Stable
2023,12,Polonnaruwa,Polonnaruwa Main,Agriculture Theft > 50k,1,Medium,Stable
2023,1,Polonnaruwa,Polonnaruwa Main,Arson,1,Medium,Stable
2023,2,Polonnaruwa,Polonnaruwa Main,Arson,0,Low,Decreasing
2023,3,Polonnaruwa,Polonnaruwa Main,Arson,0,Low,Stable
2023,4,Polonnaruwa,Polonnaruwa Main,Arson,2,High,Stable
2023,5,Polonnaruwa,Polonnaruwa Main,Arson,2,High,Stable
2023,6,Polonnaruwa,Polonnaruwa Main,Arson,2,High,Stable
2023,7,Polonnaruwa,Polonnaruwa Main,Arson,1,Medium,Decreasing
2023,8,Polonnaruwa,Polonnaruwa Main,Arson,1,Medium,Stable
2023,9,Polonnaruwa,Polonnaruwa Main,Arson,1,Medium,Stable
2023,10,Polonnaruwa,Polonnaruwa Main,Arson,1,Medium,Stable
2023,11,Polonnaruwa,Polonnaruwa Main,Arson,2,High,Increasing
2023,12,Polonnaruwa,Polonnaruwa Main,Arson,2,High,Stable
2023,1,Polonnaruwa,Polonnaruwa Main,Attempt to Murder,0,Low,Stable
2023,2,Polonnaruwa,Polonnaruwa Main,Attempt to Murder,0,Low,Stable
2023,3,Polonnaruwa,Polonnaruwa Main,Attempt to Murder,0,Low,Stable
2023,4,Polonnaruwa,Polonnaruwa Main,Attempt to Murder,0,Low,Stable
2023,5,Polonnaruwa,Polonnaruwa Main,Attempt to Murder,1,Medium,Stable
2023,6,Polonnaruwa,Polonnaruwa Main,Attempt to Murder,1,Medium,Stable
2023,7,Polonnaruwa,Polonnaruwa Main,Attempt to Murder,0,Low,Decreasing
2023,8,Polonnaruwa,Polonnaruwa Main,Attempt to Murder,0,Low,Stable
2023,9,Polonnaruwa,Polonnaruwa Main,Attempt to Murder,0,Low,Stable
2023,10,Polonnaruwa,Polonnaruwa Main,Attempt to Murder,0,Low,Stable
2023,11,Polonnaruwa,Polonnaruwa Main,Attempt to Murder,1,Medium,Stable
2023,12,Polonnaruwa,Polonnaruwa Main,Attempt to Murder,1,Medium,Stable
2023,1,Polonnaruwa,Polonnaruwa Main,Cattle Theft > 50k,8,High,Stable
2023,2,Polonnaruwa,Polonnaruwa Main,Cattle Theft > 50k,8,High,Stable
2023,3,Polonnaruwa,Polonnaruwa Main,Cattle Theft > 50k,12,High,Increasing
2023,4,Polonnaruwa,Polonnaruwa Main,Cattle Theft > 50k,11,High,Stable
2023,5,Polonnaruwa,Polonnaruwa Main,Cattle Theft > 50k,13,High,Increasing
2023,6,Polonnaruwa,Polonnaruwa Main,Cattle Theft > 50k,10,High,Decreasing
2023,7,Polonnaruwa,Polonnaruwa Main,Cattle Theft > 50k,12,High,Increasing
2023,8,Polonnaruwa,Polonnaruwa Main,Cattle Theft > 50k,10,High,Decreasing
2023,9,Polonnaruwa,Polonnaruwa Main,Cattle Theft > 50k,10,High,Stable
2023,10,Polonnaruwa,Polonnaruwa Main,Cattle Theft > 50k,10,High,Stable
2023,11,Polonnaruwa,Polonnaruwa Main,Cattle Theft > 50k,12,High,Increasing
2023,12,Polonnaruwa,Polonnaruwa Main,Cattle Theft > 50k,15,High,Increasing
2023,1,Polonnaruwa,Polonnaruwa Main,Cheating / Breach of Trust > 300k,6,High,Stable
2023,2,Polonnaruwa,Polonnaruwa Main,Cheating / Breach of Trust > 300k,8,High,Increasing
2023,3,Polonnaruwa,Polonnaruwa Main,Cheating / Breach of Trust > 300k,8,High,Stable
2023,4,Polonnaruwa,Polonnaruwa Main,Cheating / Breach of Trust > 300k,8,High,Stable
2023,5,Polonnaruwa,Polonnaruwa Main,Cheating / Breach of Trust > 300k,11,High,Increasing
2023,6,Polonnaruwa,Polonnaruwa Main,Cheating / Breach of Trust > 300k,8,High,Decreasing
2023,7,Polonnaruwa,Polonnaruwa Main,Cheating / Breach of Trust > 300k,9,High,Increasing
2023,8,Polonnaruwa,Polonnaruwa Main,Cheating / Breach of Trust > 300k,8,High,Decreasing
2023,9,Polonnaruwa,Polonnaruwa Main,Cheating / Breach of Trust > 300k,10,High,Increasing
2023,10,Polonnaruwa,Polonnaruwa Main,Cheating / Breach of Trust > 300k,8,High,Decreasing
2023,11,Polonnaruwa,Polonnaruwa Main,Cheating / Breach of Trust > 300k,10,High,Increasing
2023,12,Polonnaruwa,Polonnaruwa Main,Cheating / Breach of Trust > 300k,10,High,Stable
2023,1,Polonnaruwa,Polonnaruwa Main,Counterfeiting Currency,0,Low,Stable
2023,2,Polonnaruwa,Polonnaruwa Main,Counterfeiting Currency,0,Low,Stable
2023,3,Polonnaruwa,Polonnaruwa Main,Counterfeiting Currency,0,Low,Stable
2023,4,Polonnaruwa,Polonnaruwa Main,Counterfeiting Currency,0,Low,Stable
2023,5,Polonnaruwa,Polonnaruwa Main,Counterfeiting Currency,1,Medium,Stable
2023,6,Polonnaruwa,Polonnaruwa Main,Counterfeiting Currency,0,Low,Decreasing
2023,7,Polonnaruwa,Polonnaruwa Main,Counterfeiting Currency,0,Low,Stable
2023,8,Polonnaruwa,Polonnaruwa Main,Counterfeiting Currency,0,Low,Stable
2023,9,Polonnaruwa,Polonnaruwa Main,Counterfeiting Currency,0,Low,Stable
2023,10,Polonnaruwa,Polonnaruwa Main,Counterfeiting Currency,0,Low,Stable
2023,11,Polonnaruwa,Polonnaruwa Main,Counterfeiting Currency,0,Low,Stable
2023,12,Polonnaruwa,Polonnaruwa Main,Counterfeiting Currency,1,Medium,Stable
2023,1,Polonnaruwa,Polonnaruwa Main,Cruelty to Children,0,Low,Stable
2023,2,Polonnaruwa,Polonnaruwa Main,Cruelty to Children,0,Low,Stable
2023,3,Polonnaruwa,Polonnaruwa Main,Cruelty to Children,0,Low,Stable
2023,4,Polonnaruwa,Polonnaruwa Main,Cruelty to Children,0,Low,Stable
2023,5,Polonnaruwa,Polonnaruwa Main,Cruelty to Children,1,Medium,Stable
2023,6,Polonnaruwa,Polonnaruwa Main,Cruelty to Children,0,Low,Decreasing
2023,7,Polonnaruwa,Polonnaruwa Main,Cruelty to Children,1,Medium,Stable
2023,8,Polonnaruwa,Polonnaruwa Main,Cruelty to Children,0,Low,Decreasing
2023,9,Polonnaruwa,Polonnaruwa Main,Cruelty to Children,0,Low,Stable
2023,10,Polonnaruwa,Polonnaruwa Main,Cruelty to Children,0,Low,Stable
2023,11,Polonnaruwa,Polonnaruwa Main,Cruelty to Children,0,Low,Stable
2023,12,Polonnaruwa,Polonnaruwa Main,Cruelty to Children,0,Low,Stable
2023,1,Polonnaruwa,Polonnaruwa Main,Extortions,0,Low,Stable
2023,2,Polonnaruwa,Polonnaruwa Main,Extortions,0,Low,Stable
2023,3,Polonnaruwa,Polonnaruwa Main,Extortions,0,Low,Stable
2023,4,Polonnaruwa,Polonnaruwa Main,Extortions,1,Medium,Stable
2023,5,Polonnaruwa,Polonnaruwa Main,Extortions,1,Medium,Stable
2023,6,Polonnaruwa,Polonnaruwa Main,Extortions,1,Medium,Stable
2023,7,Polonnaruwa,Polonnaruwa Main,Extortions,1,Medium,Stable
2023,8,Polonnaruwa,Polonnaruwa Main,Extortions,1,Medium,Stable
2023,9,Polonnaruwa,Polonnaruwa Main,Extortions,0,Low,Decreasing
2023,10,Polonnaruwa,Polonnaruwa Main,Extortions,1,Medium,Stable
2023,11,Polonnaruwa,Polonnaruwa Main,Extortions,1,Medium,Stable
2023,12,Polonnaruwa,Polonnaruwa Main,Extortions,1,Medium,Stable
2023,1,Polonnaruwa,Polonnaruwa Main,Grave Sexual Abuse,1,Medium,Stable
2023,2,Polonnaruwa,Polonnaruwa Main,Grave Sexual Abuse,1,Medium,Stable
2023,3,Polonnaruwa,Polonnaruwa Main,Grave Sexual Abuse,1,Medium,Stable
2023,4,Polonnaruwa,Polonnaruwa Main,Grave Sexual Abuse,1,Medium,Stable
2023,5,Polonnaruwa,Polonnaruwa Main,Grave Sexual Abuse,2,High,Increasing
2023,6,Polonnaruwa,Polonnaruwa Main,Grave Sexual Abuse,2,High,Stable
2023,7,Polonnaruwa,Polonnaruwa Main,Grave Sexual Abuse,2,High,Stable
2023,8,Polonnaruwa,Polonnaruwa Main,Grave Sexual Abuse,1,Medium,Decreasing
2023,9,Polonnaruwa,Polonnaruwa Main,Grave Sexual Abuse,1,Medium,Stable
2023,10,Polonnaruwa,Polonnaruwa Main,Grave Sexual Abuse,2,High,Increasing
2023,11,Polonnaruwa,Polonnaruwa Main,Grave Sexual Abuse,2,High,Stable
2023,12,Polonnaruwa,Polonnaruwa Main,Grave Sexual Abuse,2,High,Stable
2023,1,Polonnaruwa,Polonnaruwa Main,Grievous Hurt,2,High,Stable
2023,2,Polonnaruwa,Polonnaruwa Main,Grievous Hurt,3,High,Increasing
2023,3,Polonnaruwa,Polonnaruwa Main,Grievous Hurt,3,High,Stable
2023,4,Polonnaruwa,Polonnaruwa Main,Grievous Hurt,3,High,Stable
2023,5,Polonnaruwa,Polonnaruwa Main,Grievous Hurt,5,High,Increasing
2023,6,Polonnaruwa,Polonnaruwa Main,Grievous Hurt,4,High,Decreasing
2023,7,Polonnaruwa,Polonnaruwa Main,Grievous Hurt,5,High,Increasing
2023,8,Polonnaruwa,Polonnaruwa Main,Grievous Hurt,3,High,Decreasing
2023,9,Polonnaruwa,Polonnaruwa Main,Grievous Hurt,4,High,Increasing
2023,10,Polonnaruwa,Polonnaruwa Main,Grievous Hurt,5,High,Increasing
2023,11,Polonnaruwa,Polonnaruwa Main,Grievous Hurt,5,High,Stable
2023,12,Polonnaruwa,Polonnaruwa Main,Grievous Hurt,6,High,Increasing
2023,1,Polonnaruwa,Polonnaruwa Main,House Breaking,31,High,Stable
2023,2,Polonnaruwa,Polonnaruwa Main,House Breaking,32,High,Stable
2023,3,Polonnaruwa,Polonnaruwa Main,House Breaking,39,High,Increasing
2023,4,Polonnaruwa,Polonnaruwa Main,House Breaking,32,High,Decreasing
2023,5,Polonnaruwa,Polonnaruwa Main,House Breaking,35,High,Stable
2023,6,Polonnaruwa,Polonnaruwa Main,House Breaking,40,High,Increasing
2023,7,Polonnaruwa,Polonnaruwa Main,House Breaking,40,High,Stable
2023,8,Polonnaruwa,Polonnaruwa Main,House Breaking,35,High,Decreasing
2023,9,Polonnaruwa,Polonnaruwa Main,House Breaking,39,High,Increasing
2023,10,Polonnaruwa,Polonnaruwa Main,House Breaking,33,High,Decreasing
2023,11,Polonnaruwa,Polonnaruwa Main,House Breaking,39,High,Increasing
2023,12,Polonnaruwa,Polonnaruwa Main,House Breaking,39,High,Stable
2023,1,Polonnaruwa,Polonnaruwa Main,Human Trafficking,0,Low,Stable
2023,2,Polonnaruwa,Polonnaruwa Main,Human Trafficking,0,Low,Stable
2023,3,Polonnaruwa,Polonnaruwa Main,Human Trafficking,0,Low,Stable
2023,4,Polonnaruwa,Polonnaruwa Main,Human Trafficking,0,Low,Stable
2023,5,Polonnaruwa,Polonnaruwa Main,Human Trafficking,0,Low,Stable
2023,6,Polonnaruwa,Polonnaruwa Main,Human Trafficking,0,Low,Stable
2023,7,Polonnaruwa,Polonnaruwa Main,Human Trafficking,0,Low,Stable
2023,8,Polonnaruwa,Polonnaruwa Main,Human Trafficking,0,Low,Stable
2023,9,Polonnaruwa,Polonnaruwa Main,Human Trafficking,0,Low,Stable
2023,10,Polonnaruwa,Polonnaruwa Main,Human Trafficking,0,Low,Stable
2023,11,Polonnaruwa,Polonnaruwa Main,Human Trafficking,0,Low,Stable
2023,12,Polonnaruwa,Polonnaruwa Main,Human Trafficking,0,Low,Stable
2023,1,Polonnaruwa,Polonnaruwa Main,Hurt by Dangerous Weapons,4,High,Stable
